,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,2,1,11,1,0,0,0
AKIEC,1,3,2,2,0,0,0
BKL,2,5,1,2,12,0,0
DF,0,1,0,0,0,0,0
VASC,0,0,0,0,0,0,3
