,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,9,0,0,3,0,0
NV,0,120,0,0,3,0,0
BCC,0,3,3,2,7,0,0
AKIEC,1,3,1,0,3,0,0
BKL,0,6,0,1,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,2,0,0
