,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,2,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,1,1,1,5,0,0,0
BKL,3,2,0,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
