,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,2,0,2,2,0,0
NV,2,118,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,1,1,1,5,0,0,0
BKL,3,1,1,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
