epoch,train_loss,train_acc,lr,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.7887284901450295,77.92813812448107,0.0009938503261272,0.6643235782267516,0.8704663212435233,0.6658359352610222,0.6658359352610222,0.6648941734897675,0.6675037119287991,0.7692694525376242,0.7687514977234603,0.6381120347792538,0.9682078264067132,0.9682078264067132,0.7035163996582179,0.6658359352610222,0.9722760995182316,0.6675037119287991,0.9723945636901524,0.9357696566998892,0.9582062233068944,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_005_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_05.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_005_detailed_metrics.json
10,0.6605381211219855,83.15445637171145,0.0009755527298894,0.5558335682271058,0.8911917098445595,0.6981507458859376,0.6981507458859376,0.693628258756919,0.6895338463254154,0.8069000168984384,0.806779176201373,0.6761561823715828,0.9824832075836898,0.9824832075836898,0.862759887576315,0.6981507458859376,0.9780054364856452,0.6895338463254154,0.9769994443465484,0.9401993355481728,0.971018913971934,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_010_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_10.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_010_detailed_metrics.json
15,0.5878424932397085,86.29958001945378,0.000945557758832,0.5424875298929955,0.8808290155440415,0.6411179993061527,0.6411179993061527,0.6701577927691685,0.7188656753874145,0.7841561010636671,0.7835900936037441,0.6136284629949476,0.9845180726201191,0.9845180726201191,0.8888684792863077,0.6411179993061527,0.9725104636887948,0.7188656753874145,0.9761242176304568,0.9219269102990032,0.9693410616229408,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_015_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_15.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_015_detailed_metrics.json
20,0.5548249459745057,87.54083061627679,0.0009046039886902,0.5028413132682366,0.8808290155440415,0.8153487337285247,0.8153487337285247,0.7891755508993009,0.7921560990808538,0.7815555761130333,0.778967285764079,0.7843830381747458,0.9874389103043104,0.9874389103043104,0.9068475148429542,0.8153487337285247,0.9690343044462212,0.7921560990808538,0.97847479830536,0.9318936877076412,0.9704087858450274,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_020_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_20.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_020_detailed_metrics.json
25,0.5221526259247855,89.14605692099367,0.0008536998372026,0.5367542227315162,0.8756476683937824,0.7002417153114017,0.7002417153114017,0.6978008869994933,0.709464011101098,0.7741937133749291,0.772125744084223,0.6698076590898498,0.9838749401794588,0.9838749401794588,0.8181940866034252,0.7002417153114017,0.9695659437784484,0.709464011101098,0.9763921720513736,0.9296788482834994,0.9669005491153142,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_025_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_25.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_025_detailed_metrics.json
30,0.493869882877664,90.4339710628992,0.00079409873352,0.4990216302130506,0.8963730569948186,0.8775106716744349,0.8775106716744349,0.8648342243977674,0.8629288274449565,0.8155367775256499,0.8148681055155875,0.8539759657212773,0.9889356680590672,0.9889356680590672,0.9167232153490598,0.8775106716744349,0.9764652940468423,0.8629288274449565,0.977401088534122,0.9460132890365448,0.975137278828554,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_030_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_30.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_030_detailed_metrics.json
35,0.475108770894715,91.19925338239575,0.0007272682546199,0.5376913547515869,0.8808290155440415,0.8543814199737545,0.8543814199737545,0.8054682429868951,0.784749731471536,0.7863235089606855,0.7859175307451169,0.8271097001632606,0.984138336749071,0.984138336749071,0.8972433595962602,0.8543814199737545,0.9727282801895064,0.784749731471536,0.974788685376786,0.9307862679955704,0.9641549725442342,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_035_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_35.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_035_detailed_metrics.json
40,0.4604764677073095,91.94587026961874,0.0006548539886902,0.53454099665034,0.9015544041450776,0.8588650316002233,0.8588650316002233,0.8096798962887412,0.7844451003541913,0.8265357703981789,0.8263731060606061,0.8397797165576062,0.979177502061079,0.979177502061079,0.8136101564174492,0.8588650316002233,0.980914684957383,0.7844451003541913,0.9786716830034392,0.941029900332226,0.9569859670530813,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_040_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_40.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_040_detailed_metrics.json
45,0.4401147309442129,93.10312645253988,0.0005786390152875,0.5455587910864638,0.8911917098445595,0.725981944884384,0.725981944884384,0.721103447543561,0.7236755308183879,0.8041926903821829,0.8034909090909091,0.7004297186538488,0.9791654160202364,0.9791654160202364,0.8285641403982724,0.725981944884384,0.974447773769465,0.7236755308183879,0.9777048797134984,0.9249723145071982,0.951189749847468,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_045_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_45.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_045_detailed_metrics.json
50,0.4274064764929774,93.65375641623892,0.0005005,0.5294985054688133,0.917098445595855,0.8897902620028055,0.8897902620028055,0.8418403763816796,0.8233045945650987,0.8516165776510968,0.8510515145668531,0.8707529987656386,0.9783851121235696,0.9783851121235696,0.8185869528848052,0.8897902620028055,0.9809627367628332,0.8233045945650987,0.983146189541502,0.9208194905869324,0.951189749847468,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\roc_curves\epoch_050_roc.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\predictions\val_predictions_epoch_50.csv,experiments\260525-2134_resnet50_diff-ddpm_lr_0.001\metrics\epoch_050_detailed_metrics.json
