,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,1,0,3,3,0,1
NV,0,120,2,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,2,3,0,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
