,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC
AKIEC,14,7,0,5,0,0,0,1,0,3,0
BCC,10,225,0,7,0,0,0,3,3,7,1
BEN_OTH,0,2,1,1,0,0,0,0,0,0,0
BKL,4,14,0,24,0,0,0,2,3,5,0
DF,1,0,0,0,0,0,0,0,2,0,0
INF,1,6,0,0,0,0,0,0,0,1,0
MAL_OTH,0,0,0,0,0,0,0,0,0,0,0
MEL,1,8,0,5,1,0,0,16,10,0,0
NV,1,8,0,3,0,0,0,11,48,0,0
SCCKA,1,22,0,8,0,0,0,0,0,24,0
VASC,0,1,0,0,0,0,0,0,0,0,3
