,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC
AKIEC,6,10,0,6,0,0,0,1,0,7,0
BCC,4,230,0,4,0,0,0,2,5,11,0
BEN_OTH,0,2,0,1,0,0,0,1,0,0,0
BKL,2,14,0,26,0,0,0,1,3,6,0
DF,0,0,0,1,0,0,0,0,2,0,0
INF,0,6,0,1,0,0,0,0,0,1,0
MAL_OTH,0,0,0,0,0,0,0,0,0,0,0
MEL,0,9,0,5,0,0,0,15,12,0,0
NV,0,10,0,4,0,0,0,12,45,0,0
SCCKA,0,22,0,5,0,0,0,0,0,28,0
VASC,0,1,0,0,0,0,0,0,3,0,0
