epoch,train_loss,train_acc,lr,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.6414578948529026,83.76270592358921,0.0029489057765204,0.5995403213204498,0.8393782383419689,0.7396356547053411,0.7396356547053411,0.7644198358484073,0.8008403361344537,0.7001165813492265,0.6939485395672413,0.6948246252723832,0.974987291081229,0.974987291081229,0.8136747645482364,0.7396356547053411,0.955188970567042,0.8008403361344537,0.9701294635374712,0.9363233665559246,0.9594264795607076,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_005_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_05.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_005_detailed_metrics.json
10,0.5361873365643565,88.52085524009814,0.0027991050929747,0.5637904411770519,0.8756476683937824,0.6664600208154214,0.6664600208154214,0.6736248447211439,0.6908673469387755,0.7744045798268449,0.7724503831794065,0.6370975322288995,0.979694892476452,0.979694892476452,0.842478962755051,0.6664600208154214,0.970637511413478,0.6908673469387755,0.9765887749129962,0.9396456256921372,0.9609517998779744,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_010_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_10.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_010_detailed_metrics.json
15,0.4813977816294587,90.64143007360671,0.0025608066183892,0.6048095535120198,0.8652849740932642,0.8259491379700439,0.8259491379700439,0.783345823347827,0.7770342752485611,0.7547648294003128,0.7520505978851666,0.7902208266726103,0.9750256422683832,0.9750256422683832,0.8576455050134235,0.8259491379700439,0.9642716887025664,0.7770342752485611,0.9717915145814756,0.8862126245847176,0.9473764490543014,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_015_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_15.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_015_detailed_metrics.json
20,0.446063134927646,92.63932702418506,0.00225025,0.5906205844385018,0.8704663212435233,0.8330610736534082,0.8330610736534082,0.7775098047298535,0.7776045033397974,0.7640196278446794,0.7615399822081644,0.798137973385329,0.9692760951860206,0.9692760951860206,0.8081683309181108,0.8330610736534082,0.9650768997319208,0.7776045033397974,0.9725531984611888,0.9180509413067552,0.9514948139109212,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_020_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_20.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_020_detailed_metrics.json
25,0.3937738021235695,94.91763056431826,0.0018885991581312,0.555332243133703,0.9067357512953368,0.8792151228562378,0.8792151228562378,0.8827790498611147,0.8963615749330035,0.831576268499952,0.8297476108796864,0.8547642337084288,0.9741869515450268,0.9741869515450268,0.8816127794001292,0.8792151228562378,0.9755491108521908,0.8963615749330035,0.9812896265590778,0.9186046511627908,0.942037827943868,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_025_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_25.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_025_detailed_metrics.json
30,0.3724397857733204,96.14440939362076,0.0015004999999999,0.5823505653618531,0.8963730569948186,0.7440672277780292,0.7440672277780292,0.7274785323965652,0.7152416826556255,0.81759856233531,0.8172088838376663,0.7229008581673845,0.9666113914239366,0.9666113914239366,0.8612272002506202,0.7440672277780292,0.9788336303893554,0.7152416826556255,0.9766535876633754,0.9723145071982282,0.9606467358145212,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_030_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_30.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_030_detailed_metrics.json
35,0.3432796822382281,97.21345951629864,0.0011124008418687,0.5747168125883902,0.8911917098445595,0.8566232257869889,0.8566232257869889,0.8595005894330725,0.8632853562477623,0.8044260700789093,0.8041934392965844,0.8309188903952524,0.9668609441920796,0.9668609441920796,0.8695884893689451,0.8566232257869889,0.9742956646082634,0.8632853562477623,0.9764511569742228,0.9119601328903656,0.947071384990848,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_035_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_35.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_035_detailed_metrics.json
40,0.3308566698704608,97.83561163687348,0.00075075,0.5902787663158358,0.9015544041450776,0.8753325942350333,0.8753325942350333,0.8295186077918526,0.8124837819185645,0.8237252739710292,0.8230553947114456,0.852553303449131,0.9634391719572236,0.9634391719572236,0.8649078601150205,0.8753325942350333,0.977220709214098,0.8124837819185645,0.9794014744330992,0.9163898117386488,0.9528676021964612,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_040_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_40.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_040_detailed_metrics.json
45,0.3652399982166758,96.04801962846128,0.0004401933816107,0.5612930312675516,0.9015544041450776,0.8673084754966288,0.8673084754966288,0.8640444960491401,0.8668114861652937,0.8244964479508301,0.8238543568066097,0.8457344225618053,0.970548124031261,0.970548124031261,0.8833643628305479,0.8673084754966288,0.9784259470651764,0.8668114861652937,0.9794979591622271,0.9352159468438538,0.9550030506406344,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_045_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_45.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_045_detailed_metrics.json
50,0.3627129726939731,96.0918331580792,0.0002018949070252,0.5620490207573293,0.8911917098445595,0.8673684329607675,0.8673684329607675,0.857969645826418,0.8559785133565622,0.8069856607126333,0.8062526889430661,0.8441003967880827,0.968059812940494,0.968059812940494,0.8818657314889665,0.8673684329607675,0.9767319638273152,0.8559785133565622,0.9767493930271892,0.9371539313399776,0.9553081147040878,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\roc_curves\epoch_050_roc.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\predictions\val_predictions_epoch_50.csv,experiments\260526-1629_resnet50_diff-ddpm_lr_0.003\metrics\epoch_050_detailed_metrics.json
