,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,9,0,2,1,0,0
NV,0,120,2,0,1,0,0
BCC,0,2,11,2,0,0,0
AKIEC,0,4,2,2,0,0,0
BKL,2,3,0,2,15,0,0
DF,0,1,0,0,0,0,0
VASC,0,0,0,0,0,0,3
