,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,6,0,1,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,2,10,2,1,0,0
AKIEC,1,3,1,1,2,0,0
BKL,0,5,0,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,2,0,0
