epoch,train_loss,train_acc,lr,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.7780065633401123,78.75483644091659,0.0004969282409784,0.7288203782985865,0.8186528497409327,0.5383931399610842,0.5383931399610842,0.5699978219978219,0.6262514060742408,0.6712405343917601,0.6689536878216122,0.4974935994322709,0.9537798877454804,0.9537798877454804,0.6365277852932854,0.5383931399610842,0.9591004594711868,0.6262514060742408,0.9636343404837896,0.8546511627906976,0.9261744966442954,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_005_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_05.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_005_detailed_metrics.json
10,0.6213217831060495,85.04396764089053,0.0004877886008156,0.6186536908767384,0.844559585492228,0.6186362127999759,0.6186362127999759,0.630605219651291,0.6462442209325202,0.7168674101500108,0.7158003239581798,0.58206822050889,0.97221493708101,0.97221493708101,0.6970792133189112,0.6186362127999759,0.9634320077089142,0.6462442209325202,0.9688915499577264,0.9305094130675526,0.9592739475289812,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_010_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_10.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_010_detailed_metrics.json
15,0.5540242386753191,87.80161800968199,0.0004728061277849,0.6111752245710304,0.8549222797927462,0.646046201185574,0.646046201185574,0.6518124213154747,0.6588476854156297,0.7415155063750515,0.7413735343383585,0.6159476475501479,0.972177371209619,0.972177371209619,0.7070505190390524,0.646046201185574,0.969901446364574,0.6588476854156297,0.969900916565286,0.92109634551495,0.953477730323368,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_015_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_15.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_015_detailed_metrics.json
20,0.5058590424782031,89.98241294460988,0.0004523497400965,0.5553921393162228,0.8756476683937824,0.6640481469749763,0.6640481469749763,0.6704054359960753,0.6819274376417235,0.7771258776512848,0.7764155041753149,0.6385781788038478,0.9807480090222856,0.9807480090222856,0.7577472512658947,0.6640481469749763,0.9745300318288715,0.6819274376417235,0.97677534718309,0.9324473975636768,0.9658328248932276,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_020_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_20.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_020_detailed_metrics.json
25,0.4780586300288713,91.1501934581519,0.000426923141906,0.592229908612108,0.8704663212435233,0.81633633497745,0.81633633497745,0.7596477187366174,0.7679570429570429,0.7634250348756996,0.759363622761957,0.781560330179173,0.9811243518013932,0.9811243518013932,0.773622442604902,0.81633633497745,0.9652239952017232,0.7679570429570429,0.9753524112260288,0.941860465116279,0.9650701647345944,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_025_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_25.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_025_detailed_metrics.json
30,0.4484055354881991,92.31797397115724,0.0003971524204469,0.5928659994985156,0.8756476683937824,0.8144965081376231,0.8144965081376231,0.7405647252260799,0.7410714285714286,0.7756891567523184,0.7737839421762063,0.7855017309200691,0.9800766676685868,0.9800766676685868,0.7509344754831231,0.8144965081376231,0.971005222782446,0.7410714285714286,0.9765221369163164,0.9213732004429678,0.9640024405125076,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_030_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_30.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_030_detailed_metrics.json
35,0.4267153935578353,93.34505803728456,0.000363770629685,0.5651001238452338,0.8756476683937824,0.6754408193432584,0.6754408193432584,0.6818696784495463,0.6904890744176458,0.7754321825688465,0.7749599183792449,0.647351960002465,0.9809982442169322,0.9809982442169322,0.7829047340313772,0.6754408193432584,0.9719111406592068,0.6904890744176458,0.975313949065539,0.9399224806201548,0.9635448444173276,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_035_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_35.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_035_detailed_metrics.json
40,0.4071782504258506,94.49876890662183,0.0003275997400965,0.5988259167251192,0.8704663212435233,0.819366638007753,0.819366638007753,0.745959430856456,0.7503205128205128,0.7649818594479229,0.762010456742626,0.7870624289093386,0.9770688942264076,0.9770688942264076,0.7548358087507037,0.819366638007753,0.9676957909015856,0.7503205128205128,0.9755438257423158,0.923311184939092,0.9640024405125076,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_040_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_40.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_040_detailed_metrics.json
45,0.3943551011459533,94.9560323601829,0.0002895303990275,0.5729501457412008,0.8704663212435233,0.81633633497745,0.81633633497745,0.7420265404509613,0.740427993059572,0.7658340029247296,0.7642085715681963,0.786414918190235,0.9818829088826,0.9818829088826,0.7676824193710979,0.81633633497745,0.9700785832127852,0.740427993059572,0.9756457454668644,0.9413067552602437,0.9658328248932276,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_045_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_45.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_045_detailed_metrics.json
50,0.3805836353551909,95.64544495358838,0.0002505,0.5928105146773739,0.8860103626943006,0.8449077635488784,0.8449077635488784,0.7796727246281969,0.7710084033613445,0.7942843320580636,0.7924325381306219,0.8173708707107206,0.9786390213435112,0.9786390213435112,0.7857576279842746,0.8449077635488784,0.972463107161842,0.7710084033613445,0.9780917835542008,0.92718715393134,0.961561928004881,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\roc_curves\epoch_050_roc.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\predictions\val_predictions_epoch_50.csv,experiments\260607-1136_resnet50_diff-ddpm_lr_0.0005\metrics\epoch_050_detailed_metrics.json
