,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,0,5,0,0
NV,3,117,2,0,1,0,0
BCC,0,1,9,1,3,1,0
AKIEC,0,2,0,2,4,0,0
BKL,0,4,1,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
