,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,3,1,0
NV,0,120,2,0,1,0,0
BCC,0,0,11,3,0,1,0
AKIEC,0,1,0,6,1,0,0
BKL,3,3,0,1,14,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
