,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,1,2,0,0
NV,3,117,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,0,1,3,4,0,0
BKL,3,0,0,1,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
