,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,2,3,0,0
NV,2,119,1,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,1,0,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
