,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,2,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,3,2,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
