,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,4,0,3,2,0,0
NV,0,121,1,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,3,2,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
