,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,119,3,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,1,2,3,2,0,0
BKL,3,4,1,1,13,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
