,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,0,0,4,0,0
NV,2,112,3,0,6,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,0,0,6,2,0,0
BKL,0,0,0,1,20,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,1,0,0,0,2
