,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,2,2,0,0
NV,8,109,4,1,1,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,1,6,0,0,0
BKL,1,1,0,2,17,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
