,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,1,0,1,4,0,0
NV,4,110,4,1,4,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,0,0,6,2,0,0
BKL,1,0,0,1,19,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
