,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,19,0,0,1,1,0,0
NV,11,106,2,2,2,0,0
BCC,0,0,8,6,1,0,0
AKIEC,0,1,0,7,0,0,0
BKL,0,0,1,3,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
