,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,0,0,1,3,0,0
NV,1,117,2,0,3,0,0
BCC,1,1,11,2,0,0,0
AKIEC,0,0,0,8,0,0,0
BKL,1,0,0,1,20,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
