,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,6,0,0,4,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,11,2,1,0,0
AKIEC,0,1,1,4,2,0,0
BKL,0,4,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
