,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,2,118,2,0,1,0,0
BCC,1,1,10,2,0,1,0
AKIEC,0,1,1,4,2,0,0
BKL,3,2,0,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
