,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,5,1,3,2,0,0
NV,0,120,2,0,1,0,0
BCC,1,0,13,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,3,2,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
