,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,5,1,3,2,0,0
NV,1,119,2,0,1,0,0
BCC,1,0,10,2,0,2,0
AKIEC,0,1,1,5,1,0,0
BKL,4,3,0,1,14,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
