,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,0,0,0,3,0,0
NV,11,107,2,0,3,0,0
BCC,0,0,7,5,3,0,0
AKIEC,0,1,0,4,3,0,0
BKL,2,1,0,0,19,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
