,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,8,0,1,2,0,0
NV,0,121,1,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,0,2,0,1,18,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
