,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,9,0,0,3,0,0
NV,0,113,1,0,7,2,0
BCC,0,0,9,3,1,1,1
AKIEC,0,2,1,3,2,0,0
BKL,3,9,0,0,10,0,0
DF,0,1,0,0,0,0,0
VASC,0,1,2,0,0,0,0
