,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,1,0,0,6,0,0
NV,12,94,2,0,12,2,1
BCC,0,0,9,2,0,3,1
AKIEC,1,0,2,2,3,0,0
BKL,3,1,1,0,17,0,0
DF,0,0,1,0,0,0,0
VASC,0,0,3,0,0,0,0
