,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,1,0,1,4,2,0
NV,13,80,5,2,7,5,11
BCC,0,0,5,6,0,1,3
AKIEC,1,0,0,4,2,1,0
BKL,2,1,1,0,15,3,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,1,2
