,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,0,0,2,7,1,3
NV,10,78,6,2,10,4,13
BCC,0,0,7,5,0,1,2
AKIEC,0,0,1,6,1,0,0
BKL,2,0,0,3,6,3,8
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,1,2
