,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,1,0,0,6,0,0
NV,5,101,2,0,13,1,1
BCC,0,0,10,1,2,1,1
AKIEC,0,1,2,1,4,0,0
BKL,1,1,2,0,18,0,0
DF,0,0,1,0,0,0,0
VASC,0,0,2,0,0,0,1
