,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,0,1,2,7,0,0
NV,3,104,7,3,4,2,0
BCC,0,0,10,1,1,3,0
AKIEC,0,1,1,4,2,0,0
BKL,1,0,1,2,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
