,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,1,1,5,2,0,0
NV,2,115,2,1,3,0,0
BCC,0,0,11,4,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,1,4,0,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
