,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,2,3,0,0
NV,2,115,4,0,2,0,0
BCC,0,0,12,1,0,2,0
AKIEC,0,1,0,6,1,0,0
BKL,0,3,0,2,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
