,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,2,0,0,2,0,0
NV,3,115,3,0,2,0,0
BCC,0,0,13,1,0,1,0
AKIEC,0,0,1,4,3,0,0
BKL,1,0,1,1,18,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
