,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,6,1,0,5,0,0
NV,0,112,1,0,10,0,0
BCC,1,0,11,3,0,0,0
AKIEC,0,2,0,4,2,0,0
BKL,1,8,0,0,13,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
