,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,5,1,0,7,0,0
NV,1,114,1,0,7,0,0
BCC,0,0,12,1,1,0,1
AKIEC,1,1,0,1,5,0,0
BKL,1,5,0,0,16,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,2,0,0,0,0
