,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,1,0,4,0,0
NV,0,112,1,0,10,0,0
BCC,1,0,11,3,0,0,0
AKIEC,1,1,0,3,3,0,0
BKL,2,8,0,0,12,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
