,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,0,0,2,1,0
NV,0,119,2,0,1,1,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,1,3,2,0,0
BKL,2,1,0,1,17,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
