,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,0,1,2,0,0
NV,3,117,2,0,1,0,0
BCC,0,0,12,3,0,0,0
AKIEC,1,1,1,5,0,0,0
BKL,3,0,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
