,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,1,0,4,0,0
NV,2,118,2,0,1,0,0
BCC,0,1,10,1,2,1,0
AKIEC,0,1,1,1,5,0,0
BKL,0,5,0,0,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
