,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,0,0,3,0,0
NV,4,116,2,0,1,0,0
BCC,1,1,11,1,0,1,0
AKIEC,1,2,1,3,1,0,0
BKL,1,2,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
