,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,0,1,2,1,0
NV,1,119,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,1,6,0,0,0
BKL,4,3,0,1,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
