,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,1,2,3,0,0
NV,0,121,1,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,2,5,0,0,0
BKL,2,4,0,2,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
