,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,0,0,5,0,0
NV,2,117,1,0,3,0,0
BCC,0,1,9,1,3,0,1
AKIEC,1,3,1,2,1,0,0
BKL,0,4,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
