,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,3,9,1,0,8,0,0
NV,0,115,0,0,8,0,0
BCC,0,1,10,0,3,0,1
AKIEC,0,2,1,0,5,0,0
BKL,0,6,1,0,15,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
