,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,7,0,0,5,0,0
NV,2,114,2,0,5,0,0
BCC,1,0,10,3,1,0,0
AKIEC,1,1,0,2,4,0,0
BKL,6,5,1,0,10,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
