,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,0,0,5,0,0
NV,2,114,2,0,5,0,0
BCC,0,0,10,5,0,0,0
AKIEC,1,1,1,3,2,0,0
BKL,2,5,0,0,15,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
