,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,1,4,0,0
NV,2,113,1,0,7,0,0
BCC,0,0,8,5,2,0,0
AKIEC,1,1,0,3,3,0,0
BKL,4,6,0,1,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
