epoch,train_loss,train_acc,lr,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.8601658624586199,74.02895656591407,0.0004969282409784,0.8157220986222974,0.7616580310880829,0.3265713380695959,0.3265713380695959,0.3339727568639014,0.4194638418747781,0.5427426400201469,0.526279280721413,0.2618506276939525,0.9413682781951548,0.9413682781951548,0.6846449165260153,0.3265713380695959,0.9352792896243568,0.4194638418747781,0.957893546801819,0.8931339977851606,0.9377669310555216,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_005_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_05.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_005_detailed_metrics.json
10,0.7369600690071784,79.83025463026163,0.0004877886008156,0.7023989487188468,0.8238341968911918,0.4326647510445419,0.4326647510445419,0.4413396747527238,0.4682330827067669,0.6731421569834988,0.6684518997574778,0.390372122302644,0.9627299282138116,0.9627299282138116,0.7909179251395876,0.4326647510445419,0.957707371258102,0.4682330827067669,0.9698096940457306,0.9180509413067552,0.950274557657108,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_010_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_10.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_010_detailed_metrics.json
15,0.647169261870239,83.86420369293472,0.0004728061277849,0.6347877688976149,0.8601036269430051,0.6689261957554641,0.6689261957554641,0.6604403666228397,0.6538741442232192,0.7521041678201649,0.7518807732596895,0.6396420975951972,0.9715692177308658,0.9715692177308658,0.8062598330333007,0.6689261957554641,0.970715901839733,0.6538741442232192,0.9696858384014824,0.925249169435216,0.9592739475289812,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_015_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_15.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_015_detailed_metrics.json
20,0.5873747671239684,86.4003994130874,0.0004523497400965,0.6311665971044431,0.8341968911917098,0.5890636077047227,0.5890636077047227,0.6058485112177107,0.6331349206349206,0.6908519760362232,0.6855237028361933,0.5446906290420415,0.9699151719193476,0.9699151719193476,0.7969360074448409,0.5890636077047227,0.9556270213373188,0.6331349206349206,0.9695022889099568,0.9341085271317828,0.9579011592434412,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_020_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_20.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_020_detailed_metrics.json
25,0.5479959326211774,88.00798801340225,0.000426923141906,0.5923036911326987,0.8756476683937824,0.7675385009879784,0.7675385009879784,0.7801387880972224,0.8065049704393967,0.7798084188036715,0.7795020707383253,0.7432370493650219,0.9776078717922496,0.9776078717922496,0.8248466342526696,0.7675385009879784,0.9756985483770436,0.8065049704393967,0.9745649262844748,0.9177740863787376,0.9658328248932276,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_025_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_25.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_025_detailed_metrics.json
30,0.507135829286342,89.84523214720156,0.0003971524204469,0.5602342748889033,0.8808290155440415,0.7885360574384965,0.7885360574384965,0.8073102595634877,0.8395931932657025,0.7843708655133552,0.7834422870523954,0.7600819260638811,0.9819604824346618,0.9819604824346618,0.8362229440395971,0.7885360574384965,0.9715458686253848,0.8395931932657025,0.9760010849270409,0.9476744186046512,0.9690359975594875,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_030_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_30.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_030_detailed_metrics.json
35,0.4750563609677437,91.40289565422984,0.000363770629685,0.5585503324943503,0.8808290155440415,0.7745614432025583,0.7745614432025583,0.796755798146476,0.8322478991596638,0.7834450740670172,0.7822097929545677,0.7460744581581878,0.9803974787048064,0.9803974787048064,0.8428909892644686,0.7745614432025583,0.9715130149556298,0.8322478991596638,0.9773100693670104,0.9476744186046512,0.9653752287980476,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_035_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_35.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_035_detailed_metrics.json
40,0.4514742294610052,92.6510234648028,0.0003275997400965,0.5713857819996967,0.8860103626943006,0.7865861200355975,0.7865861200355975,0.8012456930824278,0.8258638724069943,0.7977367952988798,0.7976167778836988,0.76377070594519,0.9808231513780442,0.9808231513780442,0.8638664465942786,0.7865861200355975,0.9771845859095928,0.8258638724069943,0.9761518187024602,0.9280177187153932,0.9636973764490542,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_040_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_40.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_040_detailed_metrics.json
45,0.4390753128144126,93.29006490036063,0.0002895303990275,0.5567670739376483,0.8860103626943006,0.841796385960149,0.841796385960149,0.8322991972631096,0.8269014249358069,0.7985421261160077,0.7981843243500166,0.8190721895513491,0.9825474996267703,0.9825474996267703,0.8713536279260172,0.841796385960149,0.9772758035912004,0.8269014249358069,0.9760648437501748,0.9446290143964562,0.9646125686394142,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_045_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_45.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_045_detailed_metrics.json
50,0.4152564686593328,94.14877683246247,0.0002505,0.5554533140646979,0.8963730569948186,0.8413981778964358,0.8413981778964358,0.8406104429707891,0.843157894736842,0.8141012640657727,0.8137155542686164,0.81909686294751,0.9821007561520296,0.9821007561520296,0.8544614071063094,0.8413981778964358,0.9776986850510744,0.843157894736842,0.9798929264298888,0.9396456256921372,0.9652226967663208,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_050_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_50.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_050_detailed_metrics.json
55,0.4030929375754198,94.717923115327,0.0002114696009724,0.5507416231026921,0.8860103626943006,0.8361551050575441,0.8361551050575441,0.831877058439235,0.8341326422115897,0.7959162374255508,0.795274831243973,0.8110407730098871,0.9837390104628552,0.9837390104628552,0.8661220296163423,0.8361551050575441,0.974885667952343,0.8341326422115897,0.9769872514936828,0.9498892580287928,0.9704087858450274,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_055_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_055_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_55.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_055_detailed_metrics.json
60,0.3991280010564292,94.93759360501484,0.0001734002599034,0.5480600317525123,0.8860103626943006,0.841796385960149,0.841796385960149,0.8333462718117369,0.8273739823798371,0.798274873051229,0.7981075555132899,0.8190344787775938,0.9851294649861564,0.9851294649861564,0.8821316188804706,0.841796385960149,0.9772380928174448,0.8273739823798371,0.976045540754635,0.9465669988925802,0.9708663819402074,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_060_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_060_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_60.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_060_detailed_metrics.json
65,0.3893606834154515,95.58662008208393,0.0001372293703149,0.5519769080562295,0.8963730569948186,0.843810051736881,0.843810051736881,0.8357435144258616,0.8341302707335706,0.8161802354608111,0.8156726039826179,0.823977889676762,0.9849469510082262,0.9849469510082262,0.884500592957513,0.843810051736881,0.980167837939881,0.8341302707335706,0.9800496303252132,0.9579180509413068,0.9717815741305674,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_065_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_065_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_65.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_065_detailed_metrics.json
70,0.3809923313346078,95.90614078881676,0.000103847579553,0.5461686880477352,0.9067357512953368,0.8711910041178333,0.8711910041178333,0.8606578258833898,0.8586079006382611,0.834041632655814,0.8333573175996547,0.8517610702794914,0.9855136288340052,0.9855136288340052,0.8777943386832012,0.8711910041178333,0.9805700661616582,0.8586079006382611,0.9815966355118332,0.9584717607973422,0.9702562538133008,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_070_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_070_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_70.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_070_detailed_metrics.json
75,0.374463961990964,96.18572143006192,7.407685809395643e-05,0.5457302375160968,0.9015544041450776,0.8619764091889527,0.8619764091889527,0.8482611900294827,0.8451077478488186,0.8258234063933061,0.8250727472212946,0.8430125226866422,0.9854923048981228,0.9854923048981228,0.8644846162337012,0.8619764091889527,0.9810361134976894,0.8451077478488186,0.9808515748737016,0.9476744186046512,0.9720866381940207,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_075_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_075_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_75.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_075_detailed_metrics.json
80,0.3769164172756749,96.0359460740225,4.8650259903450646e-05,0.5419350232485045,0.9067357512953368,0.8684699156824592,0.8684699156824592,0.8561534303244993,0.8530632984901277,0.8348235692599119,0.8342240885665203,0.8503085973984472,0.985924586352046,0.985924586352046,0.8739113051008532,0.8684699156824592,0.981838681715988,0.8530632984901277,0.981658035709706,0.9504429678848284,0.9736119585112872,experiments\260531-2326_resnet50_noaug_lr_0.0005\roc_curves\epoch_080_roc.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_080_confusion_matrix.png,experiments\260531-2326_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_80.csv,experiments\260531-2326_resnet50_noaug_lr_0.0005\metrics\epoch_080_detailed_metrics.json
