,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,2,1,0,3,0,0
NV,3,111,4,0,4,1,0
BCC,0,0,12,1,1,1,0
AKIEC,0,1,0,5,2,0,0
BKL,3,1,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
