,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,2,118,2,0,1,0,0
BCC,1,0,9,3,0,2,0
AKIEC,1,2,1,3,1,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
