,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,0,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,11,1,1,1,0
AKIEC,0,2,1,3,2,0,0
BKL,0,2,0,3,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
