,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,2,13,1,0,5,0,0
NV,0,121,0,0,2,0,0
BCC,0,3,9,1,2,0,0
AKIEC,0,2,2,1,3,0,0
BKL,0,16,0,0,6,0,0
DF,0,1,0,0,0,0,0
VASC,0,1,2,0,0,0,0
