,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,3,10,2,0,6,0,0
NV,2,115,1,0,5,0,0
BCC,0,4,9,0,2,0,0
AKIEC,0,1,3,0,4,0,0
BKL,1,9,2,0,10,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
