,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,8,0,0,4,0,0
NV,0,117,1,0,5,0,0
BCC,0,0,10,5,0,0,0
AKIEC,1,1,3,1,2,0,0
BKL,4,11,0,1,6,0,0
DF,0,0,0,1,0,0,0
VASC,1,0,2,0,0,0,0
