,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,6,9,1,0,5,0,0
NV,2,117,0,0,4,0,0
BCC,0,6,7,0,2,0,0
AKIEC,0,3,1,0,4,0,0
BKL,1,10,0,0,11,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
