,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,6,0,0,5,0,0
NV,2,115,1,0,5,0,0
BCC,1,0,10,4,0,0,0
AKIEC,1,1,2,1,3,0,0
BKL,4,9,0,1,8,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
