,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,6,1,0,3,0,0
NV,3,117,1,0,2,0,0
BCC,2,0,11,2,0,0,0
AKIEC,2,1,2,1,2,0,0
BKL,2,12,1,1,6,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,1,0,0,0,0
