,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,4,1,0,6,0,0
NV,3,117,1,0,2,0,0
BCC,1,5,7,1,1,0,0
AKIEC,1,1,2,1,3,0,0
BKL,5,8,0,0,9,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
